area,name,block,direction,streetName,streetType,side,postedRestrictions,exclusions
28,Mt. Vernon/Belvedere,100,E,Read ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,200,E,Read ,St.,Even,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,Unit ,W,Read ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,100,W,Read ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,200,W,Read ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,500,,St. Paul ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,600,,St. Paul ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,700,,St. Paul ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,800,,St. Paul ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,900,,St. Paul ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,1000,,St. Paul ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,1100,,St. Paul ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,1200,,St. Paul ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,1300,,St. Paul ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,900,,Stubblefield ,Ln.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,700,,Tyson ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,800,,Tyson ,St.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
28,Mt. Vernon/Belvedere,700,,Washington,Pl.,Both,"""Two Hour Parking 7:00 a.m. to 8:00 p.m., Monday through Friday except with Area #28 permits.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,400,,Anglesea ,St.,Odd,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,5800,,Bank ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,5900,,Bank ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,6000,,Bank ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,6100,,Bank ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,6200,,Bank ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,300,,Bonsal ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,400,,Bonsal ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,300,,Cornwall ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,400,,Cornwall ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,300,,Drew ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,400,,Drew ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,300,,Elrino ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,400,,Elrino ,St.,Both,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,6000,E,Pratt ,St.,Odd,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
29,Joseph Lee Community,6100,E,Pratt ,St.,Odd,"""Two Hour Parking Limit, 7:00 a.m. - 7:00 p.m. Monday through Friday, except with Area 29 Permit.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,2-8,W,Barney,St.,Even,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,14-18,W,Barney,St.,Even,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1-25,W,Barney,St.,Odd,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,Unit ,,Birckhead ,St.,Both,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,100,,Burnett ,St.,Both,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1204-1238,S,Charles ,St.,Both,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1300-1345,S,Charles ,St.,Both,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1420-1437,S,Charles ,St.,Both,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1508-1545,S,Charles ,St.,Both,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1600-1631,S,Charles ,St.,Even,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1700-1747,S,Charles ,St.,Even,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1801-1849,S,Charles ,St.,Odd,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1301-1321,,Clarkson ,St.,Odd,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1400-1424,,Clarkson ,St.,Even,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1401-1425,,Clarkson ,St.,Odd,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1512-1528,,Clarkson ,St.,Even,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1501-1523,,Clarkson ,St.,Odd,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1603-1637,,Clarkson ,St.,Odd,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
30,South Baltimore East,1600-1640,,Clarkson ,St.,Even,"""Two Hour Parking, Limit in Area #30 7am - 6pm Monday thru Saturday/7am - 2 pm Sunday except with Area #30/No Parking in Area #30 6pm-7am Monday thru Sunday Morning/2pm-7am Sunday thru Monday Morning Except with Area #30 permit Tow away Zone During Stadium Event.""",Some addresses may be excluded.  Please call 443-573-2800 to verify a particular address.
